%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
4.0, 180.8653017571196, 157.5414156834595, 139.09248920204118, -65.55857627326623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118738147316E9, 0.0, 2022-04-28 16:09:41.473
4.0, 78.02179287560284, 27.952012268826365, 77.8908963771537, -187.2511809314601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118738147316E9, 0.0, 2022-04-28 16:09:41.473
5.0, -15.629041914828122, -99.9544361657463, 212.13086538668722, -82.81260471884161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651187381487778E9, 0.0, 2022-04-28 16:09:41.487
5.0, 172.44678695686162, -236.48322394816205, 143.76549419667572, -188.97901471098885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651187381487778E9, 0.0, 2022-04-28 16:09:41.487
6.0, 93.4152210932225, -314.7013615714386, 211.94574033888057, 5.607979983557016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873814884264E9, 0.0, 2022-04-28 16:09:41.488
6.0, 19.840169264934957, -373.83852962078527, 49.7631088104099, -170.41789123089984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873814884264E9, 0.0, 2022-04-28 16:09:41.488
7.0, 87.60715646203607, -211.86907238978893, 225.60572492703795, -178.3651786367409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815020587E9, 0.0, 2022-04-28 16:09:41.502
7.0, 142.9614157062024, -28.630804110784084, 391.85736760729924, -41.825171154458076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815020587E9, 0.0, 2022-04-28 16:09:41.502
8.0, 71.1441168570891, -215.18636365048587, 250.13572873640805, -127.5249786390923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815183313E9, 0.0, 2022-04-28 16:09:41.518
8.0, -1.6754751801490784, 3.4070488596335053, 488.5655706115067, 3.3546902602538466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815183313E9, 0.0, 2022-04-28 16:09:41.518
9.0, 185.74213129933923, 165.29048839164898, 650.9127577380277, -87.16397831728682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815192027E9, 0.0, 2022-04-28 16:09:41.519
9.0, 78.04049237538129, 22.652574031613767, 551.2388140689582, -175.79586736718193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815192027E9, 0.0, 2022-04-28 16:09:41.519
10.0, -17.70094649028033, -109.82403214881197, 690.9539966136217, -54.37440545577556, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511873815319574E9, 0.0, 2022-04-28 16:09:41.531
