%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -167.23523636860773, -264.96443206071854, 4092.817484958563, -3685.5012408844195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705301983E9, 0.0, 2022-04-28 15:41:10.530
1.0, 36.40979601861909, -261.00013810768723, 4322.393113688566, -3510.6721376557834, 0.0, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705436122E9, 0.0, 2022-04-28 15:41:10.543
1.0, 151.1237473594956, -413.786270997487, 4204.78073988203, -3442.329205865506, 0.0, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705436122E9, 0.0, 2022-04-28 15:41:10.543
2.0, -33.8853635485284, -581.6404608087614, 4299.302971362136, -3672.2769546411, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705603004E9, 0.0, 2022-04-28 15:41:10.560
2.0, -198.97576729254797, -636.0485253641382, 4508.049227288924, -3636.5926992138848, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705603004E9, 0.0, 2022-04-28 15:41:10.560
3.0, -239.64904926065356, -681.3555433773436, 4609.118153641466, -3620.634546102956, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705609984E9, 0.0, 2022-04-28 15:41:10.560
3.0, -465.34827168658376, -528.8330734344199, 4673.728665275965, -3654.2412871047854, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705609984E9, 0.0, 2022-04-28 15:41:10.560
4.0, -249.42701769480482, -305.566655929666, 4912.154767251108, -3868.803087462671, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670573366E9, 0.0, 2022-04-28 15:41:10.573
4.0, -281.07218116987497, -106.92934958310798, 5089.779445696622, -4097.181948206853, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670573366E9, 0.0, 2022-04-28 15:41:10.573
5.0, -429.29189621377736, -48.076413930393755, 4984.940700188745, -4001.569535889663, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705891132E9, 0.0, 2022-04-28 15:41:10.589
5.0, -657.8970209052786, -262.9112269850448, 5112.721861974802, -4195.187896495685, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705891132E9, 0.0, 2022-04-28 15:41:10.589
6.0, -452.5091951387003, -260.5625698128715, 5251.107510085218, -4425.91541441204, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705898082E9, 0.0, 2022-04-28 15:41:10.589
6.0, -338.9733122838661, -416.4902186654508, 5202.294335863553, -4430.984848801978, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856705898082E9, 0.0, 2022-04-28 15:41:10.589
7.0, -522.2845086120069, -588.8397682234645, 5300.74720219709, -4666.1347984159365, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706033323E9, 0.0, 2022-04-28 15:41:10.603
7.0, -686.5932732652873, -637.8661167426035, 5459.65929121431, -4588.548703885172, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706033323E9, 0.0, 2022-04-28 15:41:10.603
8.0, -735.8421458317898, -680.0428384928964, 5568.099560379516, -4577.852590011898, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706188087E9, 0.0, 2022-04-28 15:41:10.618
8.0, -956.5411220169626, -533.2573750820011, 5666.170956917573, -4636.445602617692, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706188087E9, 0.0, 2022-04-28 15:41:10.618
9.0, -739.3333424404263, -307.36554780835286, 5904.903730689082, -4873.327125911135, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706340313E9, 0.0, 2022-04-28 15:41:10.634
9.0, -772.6913800952025, -100.10029226401821, 6039.680375342257, -5069.696182934567, -0.04800000227987766, -0.19200000911951065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706340313E9, 0.0, 2022-04-28 15:41:10.634
10.0, -918.5138192675076, -53.712443163618445, 5987.45080251107, -4997.271150342654, -0.04800000227987766, -0.19200000911951065, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670634755E9, 0.0, 2022-04-28 15:41:10.634
10.0, -1149.505000130739, -267.80675602704287, 6097.568416806404, -5199.708195044193, -0.04800000227987766, -0.19200000911951065, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670634755E9, 0.0, 2022-04-28 15:41:10.634
11.0, -942.3743809848092, -255.0798764778301, 6174.5037687448785, -5377.706863485277, -0.04800000227987766, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706491966E9, 0.0, 2022-04-28 15:41:10.649
11.0, -830.8505643061362, -413.1691875047982, 6196.552348933648, -5426.462069257628, -0.04800000227987766, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706491966E9, 0.0, 2022-04-28 15:41:10.649
12.0, -1013.413780643139, -590.4778444040567, 6301.104992094915, -5185.894874557853, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670649754E9, 0.0, 2022-04-28 15:41:10.649
12.0, -1175.6805599206127, -631.732680815272, 6425.1462539252825, -5049.457714324351, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670649754E9, 0.0, 2022-04-28 15:41:10.649
13.0, -1226.9601981630549, -677.9260551179759, 6552.7235911637545, -5071.483855113387, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670663339E9, 0.0, 2022-04-28 15:41:10.663
13.0, -1447.4796591503546, -532.7263092882931, 6633.385753408074, -5150.683716475032, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670663339E9, 0.0, 2022-04-28 15:41:10.663
14.0, -1233.3610369372182, -314.51997642358765, 6398.996873435099, -5357.144893528894, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706790383E9, 0.0, 2022-04-28 15:41:10.679
14.0, -1264.467654818669, -100.41070396034047, 6492.862752472982, -5503.014081450645, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706790383E9, 0.0, 2022-04-28 15:41:10.679
15.0, -1411.2998669790104, -50.38393220305443, 6460.7613212033175, -5489.821584356949, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706797795E9, 0.0, 2022-04-28 15:41:10.679
15.0, -1641.4009516527876, -271.62519388180226, 6614.740482178982, -5707.147170782089, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706797795E9, 0.0, 2022-04-28 15:41:10.679
16.0, -1432.8753498233855, -253.50163869652897, 6617.191986599937, -5818.40358461393, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706933844E9, 0.0, 2022-04-28 15:41:10.693
16.0, -1320.2258232580498, -415.73101897444576, 6706.98885448603, -5923.937951513566, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856706933844E9, 0.0, 2022-04-28 15:41:10.693
17.0, -1507.7556267362088, -593.0995142729953, 6845.077180549968, -5704.897620958742, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707090728E9, 0.0, 2022-04-28 15:41:10.709
17.0, -1665.770139764063, -639.1489024274051, 6872.54674572451, -5528.058321503922, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707090728E9, 0.0, 2022-04-28 15:41:10.709
18.0, -1717.1021366058849, -676.8714033304714, 7034.561081754975, -5562.119460350368, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707098975E9, 0.0, 2022-04-28 15:41:10.709
18.0, -1933.2907934444956, -531.955889897421, 7157.723467095755, -5644.767509471159, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707098975E9, 0.0, 2022-04-28 15:41:10.709
19.0, -1720.488616015762, -313.18109223945066, 7391.646729524247, -5868.5743425195105, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707233703E9, 0.0, 2022-04-28 15:41:10.723
19.0, -1753.5287621743046, -97.55342039419338, 7433.614016877022, -5983.634234606288, -0.03200000151991844, -0.09600000455975533, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707233703E9, 0.0, 2022-04-28 15:41:10.723
20.0, -1898.176872760523, -49.81920730974525, 7462.06717573991, -5992.677312699147, -0.03200000151991844, -0.09600000455975533, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707390752E9, 0.0, 2022-04-28 15:41:10.739
20.0, -2134.721805057954, -271.9356055781245, 7639.2972947400995, -6230.202098784968, -0.03200000151991844, -0.09600000455975533, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707390752E9, 0.0, 2022-04-28 15:41:10.739
21.0, -1917.620612630155, -251.28013812284917, 7562.992115944158, -6275.849447694141, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707397776E9, 0.0, 2022-04-28 15:41:10.739
21.0, -1807.0168113405816, -416.1648473693058, 7698.124051093124, -6441.513926081359, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707397776E9, 0.0, 2022-04-28 15:41:10.739
22.0, -1999.763775256928, -594.1242468608543, 7840.449683806859, -6220.880398145411, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670753327E9, 0.0, 2022-04-28 15:41:10.753
22.0, -2154.9883229178376, -636.0036465646699, 7831.247659965884, -6000.860213802196, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670753327E9, 0.0, 2022-04-28 15:41:10.753
23.0, -2205.7668145662174, -676.3702567364089, 7993.759402690455, -6048.022222193424, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707691157E9, 0.0, 2022-04-28 15:41:10.769
23.0, -2423.8703001821414, -533.728602476418, 8124.846636037342, -6128.2393363430165, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707691157E9, 0.0, 2022-04-28 15:41:10.769
24.0, -2211.9656987427734, -316.77513609686866, 7909.695801436435, -5897.624015425332, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670769817E9, 0.0, 2022-04-28 15:41:10.769
24.0, -2242.099942635745, -98.26026148581877, 7902.604951120447, -5981.238828684669, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670769817E9, 0.0, 2022-04-28 15:41:10.769
25.0, -2389.0368719948456, -52.496975678019226, 7989.823157987092, -6022.340329197701, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707833333E9, 0.0, 2022-04-28 15:41:10.783
25.0, -2621.2659597434103, -275.81388183217496, 8162.804750637617, -6256.013018329162, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707833333E9, 0.0, 2022-04-28 15:41:10.783
26.0, -2407.8710081717, -248.5238318555057, 7994.685027929489, -6226.475288479123, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707990992E9, 0.0, 2022-04-28 15:41:10.799
26.0, -2302.087937925011, -413.84610939677805, 8203.92308070045, -6451.218966466375, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707990992E9, 0.0, 2022-04-28 15:41:10.799
27.0, -2488.039503621869, -596.7982753291726, 8341.083911575377, -6213.568893732037, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707998302E9, 0.0, 2022-04-28 15:41:10.799
27.0, -2645.3845745576546, -633.228640797548, 8314.910221735481, -5972.807224234566, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856707998302E9, 0.0, 2022-04-28 15:41:10.799
28.0, -2697.8722004857846, -678.2551663140766, 8507.961987498216, -6039.970217588823, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708135667E9, 0.0, 2022-04-28 15:41:10.813
28.0, -2915.897148202639, -528.8068941347301, 8635.238262790255, -6126.945330958348, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708135667E9, 0.0, 2022-04-28 15:41:10.813
29.0, -2705.510946145281, -313.9028929308988, 8395.935154275503, -5882.021152810194, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708288612E9, 0.0, 2022-04-28 15:41:10.828
29.0, -2730.031600204762, -95.025248024147, 8362.743542168755, -5924.702761054505, -0.03200000151991844, -0.12800000607967377, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708288612E9, 0.0, 2022-04-28 15:41:10.828
30.0, -2883.8349858825095, -51.21418999321759, 8502.264249915723, -6031.787316485774, -0.03200000151991844, -0.12800000607967377, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708440247E9, 0.0, 2022-04-28 15:41:10.844
30.0, -3114.6354318480007, -275.873720231466, 8657.518716776278, -5793.4229228599, -0.03200000151991844, -0.12800000607967377, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708440247E9, 0.0, 2022-04-28 15:41:10.844
31.0, -2896.831138228532, -248.0451246611774, 8426.546235412825, -5689.322807593271, -0.03200000151991844, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670844843E9, 0.0, 2022-04-28 15:41:10.844
31.0, -2791.4856362766586, -418.84635563753545, 8229.360010249075, -5475.695982224308, -0.03200000151991844, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670844843E9, 0.0, 2022-04-28 15:41:10.844
32.0, -2978.817225057166, -593.3837466696277, 8353.730383275542, -5269.823839413468, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708753622E9, 0.0, 2022-04-28 15:41:10.875
32.0, -3133.626643822994, -627.7122883629054, 8274.416454965249, -5465.573942994233, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708753622E9, 0.0, 2022-04-28 15:41:10.875
33.0, -3187.890722230077, -680.4018688886426, 8506.228543868754, -5551.668309924193, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670876169E9, 0.0, 2022-04-28 15:41:10.876
33.0, -3407.4078900292516, -529.169664430432, 8620.852737610694, -5650.237113156356, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670876169E9, 0.0, 2022-04-28 15:41:10.876
34.0, -3189.27635516366, -312.88938004290685, 8390.56652788911, -5407.339960784186, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708768525E9, 0.0, 2022-04-28 15:41:10.876
34.0, -3221.852753727697, -99.78614066774026, 8346.727420608513, -5409.1631620125845, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708768525E9, 0.0, 2022-04-28 15:41:10.876
35.0, -3370.7232113638893, -51.59191988874227, 8506.62310331408, -5545.347878999077, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708776622E9, 0.0, 2022-04-28 15:41:10.877
35.0, -3604.160286798142, -276.2776294266805, 8703.693391579203, -5321.210064804647, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708776622E9, 0.0, 2022-04-28 15:41:10.877
36.0, -3383.2855353150517, -242.0051862327382, 8908.454784103204, -5166.53902233718, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708884091E9, 0.0, 2022-04-28 15:41:10.888
36.0, -3282.9589791037142, -422.9752051886171, 8744.310575047974, -5019.49737577932, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856708884091E9, 0.0, 2022-04-28 15:41:10.888
37.0, -3470.0624339869246, -599.229210300371, 8910.493029579055, -4807.940585035831, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709033537E9, 0.0, 2022-04-28 15:41:10.903
37.0, -3619.512576116249, -626.2612071800977, 8737.487127578817, -4950.157760650851, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709033537E9, 0.0, 2022-04-28 15:41:10.903
38.0, -3678.6647037654184, -684.5157588399015, 8520.04560425505, -5054.970326859038, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670919038E9, 0.0, 2022-04-28 15:41:10.919
38.0, -3896.6971312821843, -529.2033235300332, 8646.981548651122, -5160.4018465098925, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670919038E9, 0.0, 2022-04-28 15:41:10.919
39.0, -3683.928612953052, -311.99554395349696, 8430.877039561514, -4929.113343600184, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709198155E9, 0.0, 2022-04-28 15:41:10.919
39.0, -3707.155261627864, -102.92391673056409, 8297.93855573656, -4911.408657209948, -0.04800000227987766, -0.1600000075995922, 0.7200000341981649, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709198155E9, 0.0, 2022-04-28 15:41:10.919
40.0, -3864.7359462608583, -54.46042315475643, 8519.744542308617, -5078.028680035844, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670933365E9, 0.0, 2022-04-28 15:41:10.933
40.0, -4099.268812382128, -275.5296494355425, 8703.321271533612, -4846.807495325338, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185670933365E9, 0.0, 2022-04-28 15:41:10.933
41.0, -3871.6585010788403, -238.68415507208556, 8846.265857690014, -4633.09839215735, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709490695E9, 0.0, 2022-04-28 15:41:10.949
41.0, -3771.462841365952, -425.1667865626514, 8750.12798942905, -4533.1308663417585, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709490695E9, 0.0, 2022-04-28 15:41:10.949
42.0, -3958.1212481544353, -593.6044007670134, 8903.897716007195, -4316.416753559373, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709498096E9, 0.0, 2022-04-28 15:41:10.949
42.0, -4112.743671922479, -622.0949586294591, 8697.329951804597, -4426.657784553245, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709498096E9, 0.0, 2022-04-28 15:41:10.949
43.0, -4166.917992730625, -689.4337272816338, 8514.344126772601, -4555.719862074126, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709634013E9, 0.0, 2022-04-28 15:41:10.963
43.0, -4388.495845405385, -526.8359668580815, 8643.056523647625, -4674.925433261786, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709634013E9, 0.0, 2022-04-28 15:41:10.963
44.0, -4171.710674523842, -308.11726769944653, 8431.069644409232, -4463.828650212847, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709790308E9, 0.0, 2022-04-28 15:41:10.979
44.0, -4197.506634468213, -102.52000753534958, 8286.230798925273, -4383.001932370476, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709790308E9, 0.0, 2022-04-28 15:41:10.979
45.0, -4355.45756919682, -56.562246929854155, 8523.920140609145, -4594.949542659335, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709798803E9, 0.0, 2022-04-28 15:41:10.979
45.0, -4594.654090562835, -274.93126544263214, 8741.043772436678, -4396.901270555798, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709798803E9, 0.0, 2022-04-28 15:41:10.979
46.0, -4360.068865842186, -243.65074221324176, 8804.16767383879, -4590.18117021583, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709933279E9, 0.0, 2022-04-28 15:41:10.993
46.0, -4261.328027212061, -425.3051628610119, 8790.8311905968, -4553.219738953747, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856709933279E9, 0.0, 2022-04-28 15:41:10.993
47.0, -4458.727426673286, -598.51862930879, 8917.236069199163, -4362.0154837691225, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185671009012E9, 0.0, 2022-04-28 15:41:11.009
47.0, -4600.013367199339, -617.3490255856887, 8697.215884855948, -4417.291205114219, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185671009012E9, 0.0, 2022-04-28 15:41:11.009
48.0, -4661.349596422631, -689.7104798783548, 8509.570144479163, -4578.901631949469, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710097537E9, 0.0, 2022-04-28 15:41:11.009
48.0, -4880.447895426769, -529.5174751263112, 8645.934376663528, -4702.965333179571, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710097537E9, 0.0, 2022-04-28 15:41:11.009
49.0, -4659.481516394764, -308.46133849537, 8440.77281484427, -4465.894944938365, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710234694E9, 0.0, 2022-04-28 15:41:11.023
49.0, -4684.798769144807, -102.94635613029823, 8271.321687751915, -4354.146734262351, -0.04800000227987766, -0.1600000075995922, 0.8480000402778387, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710234694E9, 0.0, 2022-04-28 15:41:11.023
50.0, -4841.900746583473, -51.55826078914106, 8049.693346427754, -4135.637469501235, -0.04800000227987766, -0.1600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710390155E9, 0.0, 2022-04-28 15:41:11.039
50.0, -5081.194505348336, -272.3843935728073, 8294.193045930937, -3933.991413640324, -0.04800000227987766, -0.1600000075995922, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710390155E9, 0.0, 2022-04-28 15:41:11.039
51.0, -4852.163032061886, -242.27071912959218, 8268.062364940532, -4065.390928633511, -0.04800000227987766, -0.17600000835955143, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118567105418E9, 0.0, 2022-04-28 15:41:11.054
51.0, -4756.111181499902, -425.55947605799884, 8309.838917395566, -4071.2345223142765, -0.04800000227987766, -0.17600000835955143, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118567105418E9, 0.0, 2022-04-28 15:41:11.054
52.0, -4948.64871101873, -598.1595989130437, 8467.105450432282, -3871.3163002328947, -0.04800000227987766, -0.17600000835955143, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185671054808E9, 0.0, 2022-04-28 15:41:11.054
52.0, -5089.313828152139, -611.8625923506916, 8634.98207964329, -3881.4140301132575, -0.04800000227987766, -0.17600000835955143, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185671054808E9, 0.0, 2022-04-28 15:41:11.054
53.0, -5148.970842295326, -693.1960666370578, 8513.19971738616, -4079.2902668188326, -0.04800000227987766, -0.17600000835955143, 0.9120000433176756, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511856710690672E9, 0.0, 2022-04-28 15:41:11.069
