%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, -156.76538644265383, 78.8314812160097, -42.08322425140068, 93.5442476416938, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118553400001E9, 0.0, 2022-04-28 15:38:54.000
2.0, 17.151181196793914, 90.62712567625567, 196.78605586849153, 190.31789889512584, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118553400001E9, 0.0, 2022-04-28 15:38:54.000
3.0, -131.22934954520315, 267.59732162952423, 244.118229707703, 71.7555904998444, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534014279E9, 0.0, 2022-04-28 15:38:54.014
3.0, 43.4277182854712, 464.27492039930075, 136.9588762773201, -79.2223007613793, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534014279E9, 0.0, 2022-04-28 15:38:54.014
4.0, 55.357999144122005, 307.1187144112773, 143.0829624547623, -22.52541743312031, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534029396E9, 0.0, 2022-04-28 15:38:54.029
4.0, -59.59530579391867, 238.3569138259627, 27.39850707538426, -220.56807968672365, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534029396E9, 0.0, 2022-04-28 15:38:54.029
5.0, -84.6339359972626, 251.6765675181523, -179.90227751852944, -439.22507049608976, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340300708E9, 0.0, 2022-04-28 15:38:54.030
5.0, 111.46771817933768, 80.97818379057571, -147.52409365214407, -526.4040084131993, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340300708E9, 0.0, 2022-04-28 15:38:54.030
6.0, -0.44878799468278885, 6.307341275271028, -14.039584433659911, -499.6132350806147, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340444129E9, 0.0, 2022-04-28 15:38:54.044
6.0, -163.79265845939517, -112.67009601509199, 83.84481710661203, -319.4229852654971, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340444129E9, 0.0, 2022-04-28 15:38:54.044
7.0, -368.4530736845918, 78.06854162504897, 34.025609796866775, -146.98741800850257, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340450854E9, 0.0, 2022-04-28 15:38:54.045
7.0, -469.5388295869343, 119.14199288841337, 148.20475544407964, -294.0552438660525, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340450854E9, 0.0, 2022-04-28 15:38:54.045
8.0, -622.0930886794813, 302.2007459695451, 229.43538248166442, -438.0339123602025, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340587704E9, 0.0, 2022-04-28 15:38:54.058
8.0, -443.1949742990546, 92.3007309064269, 46.73378984630108, -593.271549670957, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340587704E9, 0.0, 2022-04-28 15:38:54.058
9.0, -437.8132582628168, 275.6044474346563, 200.68116167234257, -552.4393219547346, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534074352E9, 0.0, 2022-04-28 15:38:54.074
9.0, -553.2938890946098, 188.3825006680563, 87.17332806717604, -733.1176287140697, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534074352E9, 0.0, 2022-04-28 15:38:54.074
10.0, -574.6449779416434, 251.53632126981393, 257.06950325425714, -870.5477323858067, -0.04800000227987766, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534075027E9, 0.0, 2022-04-28 15:38:54.075
10.0, -381.32206943212077, 84.64889559708536, 353.68046885961667, -1013.8887479375117, -0.04800000227987766, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534075027E9, 0.0, 2022-04-28 15:38:54.075
11.0, -491.19285033037886, 4.585117345675826, 507.1061246418394, -990.9276321595535, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340886712E9, 0.0, 2022-04-28 15:38:54.088
11.0, -650.4901490430348, -104.51898406166583, 558.7279637302272, -796.6790984109975, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855340886712E9, 0.0, 2022-04-28 15:38:54.088
12.0, -861.7739270897582, 85.91672168206424, 512.1624693819322, -631.2820228706114, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341043992E9, 0.0, 2022-04-28 15:38:54.104
12.0, -960.55216471944, 109.57345885178074, 674.5227461582981, -796.4472246137448, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341043992E9, 0.0, 2022-04-28 15:38:54.104
13.0, -1111.5319259306416, 288.3649860834703, 733.8712185551412, -941.9854313894175, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341052349E9, 0.0, 2022-04-28 15:38:54.105
13.0, -928.7742347959429, 92.98326264834031, 491.6640777247958, -1048.9035612726584, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341052349E9, 0.0, 2022-04-28 15:38:54.105
14.0, -924.6341655449942, 274.01685990346596, 726.4344274932519, -1070.2153811701573, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341187217E9, 0.0, 2022-04-28 15:38:54.118
14.0, -1040.6009833710268, 183.83291237195954, 615.2677712603472, -1258.9456925340928, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341187217E9, 0.0, 2022-04-28 15:38:54.118
15.0, -1056.843368878588, 382.56932606734335, 609.0801067836583, -1370.2787743150257, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341342816E9, 0.0, 2022-04-28 15:38:54.134
15.0, -873.4461548514664, 527.6325655486435, 449.98102276865393, -1550.8729333253577, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341342816E9, 0.0, 2022-04-28 15:38:54.134
16.0, -983.6984055452049, 470.53177302516997, 547.3904570145532, -1500.2702169748954, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341350155E9, 0.0, 2022-04-28 15:38:54.135
16.0, -1145.0339497337118, 306.16316997259855, 605.9909494202584, -1276.4876932762563, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341350155E9, 0.0, 2022-04-28 15:38:54.135
17.0, -1344.1967120240442, 112.52797981677577, 471.21243481710553, -1101.565092548728, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534148651E9, 0.0, 2022-04-28 15:38:54.148
17.0, -1453.54016702855, 116.17625222355127, 651.6102490797639, -1295.4602057514712, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534148651E9, 0.0, 2022-04-28 15:38:54.148
18.0, -1604.5461075394414, 282.0314655085094, 775.4383366126567, -1448.6988665359095, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118553416431E9, 0.0, 2022-04-28 15:38:54.164
18.0, -1420.8422217159532, 103.3446554755792, 950.7068780860864, -1495.0829757363535, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65118553416431E9, 0.0, 2022-04-28 15:38:54.164
19.0, -1415.9392128740437, 283.12164634559304, 728.3885252200998, -1565.2565885549411, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341651337E9, 0.0, 2022-04-28 15:38:54.165
19.0, -1532.9045839882456, 180.54367036093026, 659.4191601872444, -1769.660820633173, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341651337E9, 0.0, 2022-04-28 15:38:54.165
20.0, -1543.645576660987, 382.29444342060015, 566.3947586393915, -1809.8797047566622, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341786616E9, 0.0, 2022-04-28 15:38:54.178
20.0, -1360.566254130099, 546.0721422801726, 445.6820077695884, -2052.6459606303833, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341786616E9, 0.0, 2022-04-28 15:38:54.178
21.0, -1470.6352497260086, 476.1023540091701, 557.4376982455142, -2009.4295466924086, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341943257E9, 0.0, 2022-04-28 15:38:54.194
21.0, -1630.5496319313534, 417.1091721081175, 534.1325116716325, -1797.5099856532179, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341943257E9, 0.0, 2022-04-28 15:38:54.194
22.0, -1836.4442141419277, 568.8892719098367, 510.825455147773, -1620.1377504547127, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341950283E9, 0.0, 2022-04-28 15:38:54.195
22.0, -1943.8055221699178, 581.3861476117745, 713.202661450021, -1820.364514282439, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855341950283E9, 0.0, 2022-04-28 15:38:54.195
23.0, -2095.5183037724346, 733.8225998557173, 816.5435770256445, -1955.1318091857247, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342086165E9, 0.0, 2022-04-28 15:38:54.208
23.0, -1906.7505934089422, 571.658667827025, 903.2213683486916, -1936.7576807034202, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342086165E9, 0.0, 2022-04-28 15:38:54.208
24.0, -1904.8507242314517, 784.7132885027677, 724.8879788615741, -2086.0488770846277, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342243288E9, 0.0, 2022-04-28 15:38:54.224
24.0, -2024.9127325089648, 663.2824768414721, 680.5458550369367, -2288.6953561836854, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342243288E9, 0.0, 2022-04-28 15:38:54.224
25.0, -2040.7325093215331, 699.5052778623067, 633.9859705385752, -2182.4878072920255, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342250369E9, 0.0, 2022-04-28 15:38:54.225
25.0, -1847.5292776105925, 616.9077173909172, 857.1364511447027, -2038.8606893937103, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342250369E9, 0.0, 2022-04-28 15:38:54.225
26.0, -1963.185683740303, 504.6097414214164, 1037.7661392046139, -2015.2712704231963, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534238759E9, 0.0, 2022-04-28 15:38:54.238
26.0, -2117.7594888089225, 451.3273867527023, 1004.9915259429254, -1800.8908552131616, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534238759E9, 0.0, 2022-04-28 15:38:54.238
27.0, -2329.753847847227, 570.6975135384127, 987.0923647549935, -1608.8357727886178, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534254454E9, 0.0, 2022-04-28 15:38:54.254
27.0, -2436.2400192855857, 587.9702414837666, 1222.2236148691736, -1822.511216857005, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534254454E9, 0.0, 2022-04-28 15:38:54.254
28.0, -2587.7508462904952, 730.159367849119, 1344.9895708146505, -1978.7978961053304, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342551537E9, 0.0, 2022-04-28 15:38:54.255
28.0, -2404.44338986231, 507.61101113585755, 1367.6664541959763, -1857.2960263448767, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342551537E9, 0.0, 2022-04-28 15:38:54.255
29.0, -2399.1813506246544, 321.0068328967318, 1218.915673358366, -2079.9603199567646, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342686994E9, 0.0, 2022-04-28 15:38:54.268
29.0, -2516.6142092333175, 178.70737948268652, 1181.2268315549009, -2309.69863433484, -0.04800000227987766, -0.17600000835955143, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342686994E9, 0.0, 2022-04-28 15:38:54.268
30.0, -2529.019457386341, 254.285147737246, 1050.8595289494842, -2160.482235952746, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534284341E9, 0.0, 2022-04-28 15:38:54.284
30.0, -2343.165129088331, 112.70936496462673, 891.4425534382463, -2046.475125703495, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534284341E9, 0.0, 2022-04-28 15:38:54.284
31.0, -2453.892347076442, 12.667041149921715, 1039.4266547849402, -2045.7439752621576, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342850823E9, 0.0, 2022-04-28 15:38:54.285
31.0, -2617.07540184306, -169.69796048942953, 1068.5455158399418, -2224.4737941445783, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342850823E9, 0.0, 2022-04-28 15:38:54.285
32.0, -2815.0900148469955, -358.3740433040075, 895.3432690920308, -2045.822513161227, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342987523E9, 0.0, 2022-04-28 15:38:54.298
32.0, -2918.961996216327, -370.3379832622595, 698.7610377711244, -1818.01211721031, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855342987523E9, 0.0, 2022-04-28 15:38:54.298
33.0, -3076.120072154328, -215.53043444640934, 844.6171360430308, -2007.0266609708779, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855343143435E9, 0.0, 2022-04-28 15:38:54.314
33.0, -2892.887413725257, 13.063470545224845, 869.8296715943143, -1822.918865952175, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855343143435E9, 0.0, 2022-04-28 15:38:54.314
34.0, -2887.939526083879, -173.43973039509729, 736.4012608751655, -1612.8636450408958, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534315065E9, 0.0, 2022-04-28 15:38:54.315
34.0, -3005.110591695644, -285.5918502663262, 712.2807761109434, -1369.5962425731122, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651185534315065E9, 0.0, 2022-04-28 15:38:54.315
35.0, -3012.5342931076884, -76.43607529439032, 904.6200909321196, -1213.3226529746316, -0.04800000227987766, -0.17600000835955143, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511855343288078E9, 0.0, 2022-04-28 15:38:54.328
