%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -63.798953344114125, 6812.005245241802, 2539.5790649112314, -2938.9667210793123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938394227E9, 0.0, 2022-04-28 15:28:13.839
1.0, -14.52203152794391, 6902.505214319564, 2771.752054160461, -2748.5740241850726, 0.0, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938401177E9, 0.0, 2022-04-28 15:28:13.840
1.0, 38.71918424125761, 6712.80252896715, 2633.5627507977188, -2869.172708106227, 0.0, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938401177E9, 0.0, 2022-04-28 15:28:13.840
2.0, -7.1843478148803115, 6594.032656124327, 2793.34997640457, -2870.803304486908, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938549273E9, 0.0, 2022-04-28 15:28:13.854
2.0, -91.18624071963131, 6501.004514676519, 2794.6739009888843, -2752.8823889340274, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938549273E9, 0.0, 2022-04-28 15:28:13.854
3.0, 61.92152356635779, 6630.44806199288, 2721.1736471597105, -2755.7864212496206, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938562925E9, 0.0, 2022-04-28 15:28:13.856
3.0, 11.414174664765596, 6666.814849162009, 2501.7107079098932, -2951.4617268312722, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938562925E9, 0.0, 2022-04-28 15:28:13.856
4.0, -102.23016528878361, 6704.094171920326, 2282.790054153651, -2887.6085449378006, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938685873E9, 0.0, 2022-04-28 15:28:13.868
4.0, 49.310580915771425, 6604.190224403981, 2502.1033974052407, -3092.1829424640164, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938685873E9, 0.0, 2022-04-28 15:28:13.868
5.0, 22.6039553321898, 6481.519635907374, 2501.5386725119315, -2877.3481294093654, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938843248E9, 0.0, 2022-04-28 15:28:13.884
5.0, -61.13240467570722, 6310.118150988128, 2626.2306769345887, -3021.1659822054207, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938843248E9, 0.0, 2022-04-28 15:28:13.884
6.0, -8.500792599283159, 6331.527208284475, 2750.776825258974, -3180.8148315139115, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893885068E9, 0.0, 2022-04-28 15:28:13.885
6.0, 43.12104648910463, 6316.698504960164, 2619.338041316252, -3326.1192945423536, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893885068E9, 0.0, 2022-04-28 15:28:13.885
7.0, -5.205940738320351, 6123.912272094283, 2813.3864904171787, -3409.7958161509596, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938986323E9, 0.0, 2022-04-28 15:28:13.898
7.0, -90.12784903217107, 5955.719621337019, 2817.365743970033, -3287.0803488548845, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848938986323E9, 0.0, 2022-04-28 15:28:13.898
8.0, 68.20829539187253, 5734.3661626596, 2664.8488838770427, -3186.465820346959, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893914284E9, 0.0, 2022-04-28 15:28:13.914
8.0, 18.44892648141831, 5665.602492124308, 2546.2959252316505, -3429.4321608683094, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893914284E9, 0.0, 2022-04-28 15:28:13.914
9.0, -96.54177745617926, 5682.910749119241, 2374.621427615639, -3440.341449039057, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893915025E9, 0.0, 2022-04-28 15:28:13.915
9.0, 56.536067630164325, 5675.019560212735, 2449.383897679858, -3503.3868125420995, -0.01600000075995922, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651184893915025E9, 0.0, 2022-04-28 15:28:13.915
10.0, 27.103054978884757, 5533.903785134666, 2507.982520135585, -3358.521787758451, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6511848939285817E9, 0.0, 2022-04-28 15:28:13.928
